"id","major_id","year","method","score","note","url","created_at","updated_at"
11609,1801,2023,"Diem DGNL HCM",33.75,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11610,1802,2023,"Diem DGNL HCM",33.50,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11611,1803,2023,"Diem DGNL HCM",28.00,"Vẽ nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11612,1804,2023,"Diem DGNL HCM",26.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11613,1805,2023,"Diem DGNL HCM",27.00,"Vẽ nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11614,1806,2023,"Diem DGNL HCM",28.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11615,1807,2023,"Diem DGNL HCM",26.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11616,1809,2023,"Diem DGNL HCM",36.50,"Hóa nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11617,1810,2023,"Diem DGNL HCM",29.00,"Văn nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11618,1811,2023,"Diem DGNL HCM",32.75,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11619,1812,2023,"Diem DGNL HCM",26.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11620,1813,2023,"Diem DGNL HCM",26.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11621,1814,2023,"Diem DGNL HCM",27.00,"Vẽ nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11622,1815,2023,"Diem DGNL HCM",34.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11623,1816,2023,"Diem DGNL HCM",27.50,"Văn nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11624,1817,2023,"Diem DGNL HCM",34.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11625,1818,2023,"Diem DGNL HCM",33.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11626,1819,2023,"Diem DGNL HCM",35.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11627,1820,2023,"Diem DGNL HCM",35.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11628,1821,2023,"Diem DGNL HCM",33.25,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11629,1822,2023,"Diem DGNL HCM",31.50,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11630,1823,2023,"Diem DGNL HCM",32.75,"Văn nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11631,1824,2023,"Diem DGNL HCM",27.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11632,1825,2023,"Diem DGNL HCM",34.50,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11633,1826,2023,"Diem DGNL HCM",34.50,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11634,1827,2023,"Diem DGNL HCM",26.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11635,1828,2023,"Diem DGNL HCM",26.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11636,1829,2023,"Diem DGNL HCM",27.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11637,1830,2023,"Diem DGNL HCM",27.00,"Hóa nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11638,1831,2023,"Diem DGNL HCM",27.00,"Vẽ nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11639,1832,2023,"Diem DGNL HCM",26.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11640,1854,2023,"Diem DGNL HCM",28.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11641,1855,2023,"Diem DGNL HCM",27.00,"Văn nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11642,1856,2023,"Diem DGNL HCM",28.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11643,1857,2023,"Diem DGNL HCM",28.00,"Anh nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11644,1858,2023,"Diem DGNL HCM",27.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11645,1859,2023,"Diem DGNL HCM",27.00,"Văn nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11646,1860,2023,"Diem DGNL HCM",27.00,"Toán nhân 2","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11647,1775,2024,"Diem DGNL HCM",33.75,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11649,1776,2024,"Diem DGNL HCM",30.75,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11651,1777,2024,"Diem DGNL HCM",36.50,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11653,1778,2024,"Diem DGNL HCM",35.50,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11655,1779,2024,"Diem DGNL HCM",34.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11657,1780,2024,"Diem DGNL HCM",34.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11659,1781,2024,"Diem DGNL HCM",34.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11661,1782,2024,"Diem DGNL HCM",36.25,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11663,1783,2024,"Diem DGNL HCM",35.25,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11665,1784,2024,"Diem DGNL HCM",37.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11667,1785,2024,"Diem DGNL HCM",37.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11669,1786,2024,"Diem DGNL HCM",35.75,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11671,1787,2024,"Diem DGNL HCM",34.25,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11673,1788,2024,"Diem DGNL HCM",28.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11675,1789,2024,"Diem DGNL HCM",35.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11677,1790,2024,"Diem DGNL HCM",33.50,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11679,1791,2024,"Diem DGNL HCM",26.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11681,1792,2024,"Diem DGNL HCM",29.50,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11683,1793,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11685,1794,2024,"Diem DGNL HCM",37.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11687,1795,2024,"Diem DGNL HCM",35.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11689,1796,2024,"Diem DGNL HCM",36.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11691,1797,2024,"Diem DGNL HCM",26.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11693,1798,2024,"Diem DGNL HCM",33.25,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11695,1799,2024,"Diem DGNL HCM",30.25,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11697,1800,2024,"Diem DGNL HCM",32.25,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11699,1801,2024,"Diem DGNL HCM",34.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11701,1802,2024,"Diem DGNL HCM",33.50,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11703,1803,2024,"Diem DGNL HCM",30.25,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.128761","2026-08-11 13:55:07.128761"
11705,1804,2024,"Diem DGNL HCM",25.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11707,1805,2024,"Diem DGNL HCM",30.50,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11709,1806,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11711,1807,2024,"Diem DGNL HCM",26.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11713,1808,2024,"Diem DGNL HCM",26.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11715,1809,2024,"Diem DGNL HCM",35.75,"6HK - THPT chưa ký kết, HL lớp 12 từ loại Giỏi","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11717,1810,2024,"Diem DGNL HCM",30.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11719,1811,2024,"Diem DGNL HCM",34.25,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11721,1812,2024,"Diem DGNL HCM",26.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11723,1813,2024,"Diem DGNL HCM",26.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11725,1861,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11727,1862,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11729,1863,2024,"Diem DGNL HCM",34.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11731,1864,2024,"Diem DGNL HCM",34.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11733,1865,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11735,1866,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11737,1867,2024,"Diem DGNL HCM",28.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11739,1868,2024,"Diem DGNL HCM",28.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11741,1869,2024,"Diem DGNL HCM",28.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11743,1870,2024,"Diem DGNL HCM",28.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11745,1871,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11747,1872,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11749,1873,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11751,1874,2024,"Diem DGNL HCM",28.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11753,1875,2024,"Diem DGNL HCM",32.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11755,1876,2024,"Diem DGNL HCM",28.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11757,1877,2024,"Diem DGNL HCM",28.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11759,1878,2024,"Diem DGNL HCM",28.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11761,1879,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11763,1880,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11765,1881,2024,"Diem DGNL HCM",28.00,"5HK - THPT ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11767,1814,2024,"Diem DGNL HCM",29.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11769,1815,2024,"Diem DGNL HCM",33.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11771,1816,2024,"Diem DGNL HCM",27.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11773,1817,2024,"Diem DGNL HCM",33.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11775,1818,2024,"Diem DGNL HCM",28.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11777,1819,2024,"Diem DGNL HCM",34.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11779,1820,2024,"Diem DGNL HCM",34.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11781,1821,2024,"Diem DGNL HCM",31.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11783,1822,2024,"Diem DGNL HCM",30.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11785,1823,2024,"Diem DGNL HCM",30.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11787,1824,2024,"Diem DGNL HCM",27.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11789,1825,2024,"Diem DGNL HCM",33.50,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11791,1826,2024,"Diem DGNL HCM",33.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11793,1827,2024,"Diem DGNL HCM",26.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11795,1828,2024,"Diem DGNL HCM",26.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11797,1829,2024,"Diem DGNL HCM",27.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11799,1830,2024,"Diem DGNL HCM",27.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11801,1831,2024,"Diem DGNL HCM",27.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11803,1832,2024,"Diem DGNL HCM",26.00,"6HK - THPT chưa ký kết","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
11805,1833,2024,"Diem DGNL HCM",31.00,"THPT chưa ký kết - CS Khánh Hòa","https://diemthi.tuyensinh247.com/diem-chuan/dai-hoc-ton-duc-thang-DTT.html","2026-08-11 13:55:07.628502","2026-08-11 13:55:07.628502"
